simulacao,coluna,teste,onde,resultado
12,adl,kruskal,validacao_vs_amostra_2,True
12,adl,kruskal,validacao_vs_amostra_3,True
12,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
12,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 0]"
12,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
12,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 0]"
12,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
12,adl,pearson,validacao,"[1, 0, 1, 0, 1, 0]"
13,age,shapiro,amostra_1,False
13,age,shapiro,amostra_2,False
13,age,shapiro,amostra_3,False
13,bmi,shapiro,amostra_1,False
13,bmi,shapiro,amostra_2,False
13,bmi,shapiro,amostra_3,False
13,systolic_bp,shapiro,amostra_1,False
13,systolic_bp,shapiro,amostra_2,False
13,systolic_bp,shapiro,amostra_3,False
13,cholesterol_total,shapiro,amostra_1,False
13,cholesterol_total,shapiro,amostra_2,False
13,cholesterol_total,shapiro,amostra_3,False
13,mmse,shapiro,amostra_1,False
13,mmse,shapiro,amostra_2,False
13,mmse,shapiro,amostra_3,False
13,adl,shapiro,amostra_1,False
13,adl,shapiro,amostra_2,False
13,adl,shapiro,amostra_3,False
13,age,kruskal,amostra_1_vs_amostra_2,True
13,age,kruskal,amostra_1_vs_amostra_3,True
13,age,kruskal,amostra_2_vs_amostra_3,True
13,bmi,kruskal,amostra_1_vs_amostra_2,True
13,bmi,kruskal,amostra_1_vs_amostra_3,True
13,bmi,kruskal,amostra_2_vs_amostra_3,True
13,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
13,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
13,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
13,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
13,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
13,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
13,mmse,kruskal,amostra_1_vs_amostra_2,True
13,mmse,kruskal,amostra_1_vs_amostra_3,True
13,mmse,kruskal,amostra_2_vs_amostra_3,True
13,adl,kruskal,amostra_1_vs_amostra_2,True
13,adl,kruskal,amostra_1_vs_amostra_3,True
13,adl,kruskal,amostra_2_vs_amostra_3,True
13,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
13,age,pearson,amostra_2,"[0, 1, 1, 1, 0, 1]"
13,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
13,bmi,pearson,amostra_1,"[1, 0, 1, 0, 1, 1]"
13,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
13,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
13,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
13,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
13,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
13,cholesterol_total,pearson,amostra_1,"[1, 0, 1, 0, 1, 1]"
13,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 0, 1]"
13,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
13,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
13,mmse,pearson,amostra_2,"[0, 1, 1, 0, 0, 1]"
13,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
13,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
13,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
13,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
13,age,shapiro,validacao,False
13,bmi,shapiro,validacao,False
13,systolic_bp,shapiro,validacao,False
13,cholesterol_total,shapiro,validacao,False
13,mmse,shapiro,validacao,False
13,adl,shapiro,validacao,False
13,age,kruskal,validacao_vs_amostra_1,True
13,age,kruskal,validacao_vs_amostra_2,True
13,age,kruskal,validacao_vs_amostra_3,True
13,bmi,kruskal,validacao_vs_amostra_1,True
13,bmi,kruskal,validacao_vs_amostra_2,True
13,bmi,kruskal,validacao_vs_amostra_3,False
13,systolic_bp,kruskal,validacao_vs_amostra_1,True
13,systolic_bp,kruskal,validacao_vs_amostra_2,True
13,systolic_bp,kruskal,validacao_vs_amostra_3,True
13,cholesterol_total,kruskal,validacao_vs_amostra_1,True
13,cholesterol_total,kruskal,validacao_vs_amostra_2,True
13,cholesterol_total,kruskal,validacao_vs_amostra_3,True
13,mmse,kruskal,validacao_vs_amostra_1,True
13,mmse,kruskal,validacao_vs_amostra_2,True
13,mmse,kruskal,validacao_vs_amostra_3,True
13,adl,kruskal,validacao_vs_amostra_1,False
13,adl,kruskal,validacao_vs_amostra_2,False
13,adl,kruskal,validacao_vs_amostra_3,True
13,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
13,bmi,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
13,systolic_bp,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
13,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
13,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
13,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
14,age,shapiro,amostra_1,False
14,age,shapiro,amostra_2,False
14,age,shapiro,amostra_3,False
14,bmi,shapiro,amostra_1,False
14,bmi,shapiro,amostra_2,False
14,bmi,shapiro,amostra_3,False
14,systolic_bp,shapiro,amostra_1,False
14,systolic_bp,shapiro,amostra_2,False
14,systolic_bp,shapiro,amostra_3,False
14,cholesterol_total,shapiro,amostra_1,False
14,cholesterol_total,shapiro,amostra_2,False
14,cholesterol_total,shapiro,amostra_3,False
14,mmse,shapiro,amostra_1,False
14,mmse,shapiro,amostra_2,False
14,mmse,shapiro,amostra_3,False
14,adl,shapiro,amostra_1,False
14,adl,shapiro,amostra_2,False
14,adl,shapiro,amostra_3,False
14,age,kruskal,amostra_1_vs_amostra_2,True
14,age,kruskal,amostra_1_vs_amostra_3,True
14,age,kruskal,amostra_2_vs_amostra_3,True
14,bmi,kruskal,amostra_1_vs_amostra_2,True
14,bmi,kruskal,amostra_1_vs_amostra_3,True
14,bmi,kruskal,amostra_2_vs_amostra_3,True
14,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
14,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
14,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
14,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
14,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
14,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
14,mmse,kruskal,amostra_1_vs_amostra_2,True
14,mmse,kruskal,amostra_1_vs_amostra_3,True
14,mmse,kruskal,amostra_2_vs_amostra_3,True
14,adl,kruskal,amostra_1_vs_amostra_2,True
14,adl,kruskal,amostra_1_vs_amostra_3,True
14,adl,kruskal,amostra_2_vs_amostra_3,True
14,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
14,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 0]"
14,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
14,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
14,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
14,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
14,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
14,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
14,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
14,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
14,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
14,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
14,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
14,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
14,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
14,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
14,adl,pearson,amostra_2,"[0, 1, 1, 1, 1, 0]"
14,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
14,age,shapiro,validacao,False
14,bmi,shapiro,validacao,False
14,systolic_bp,shapiro,validacao,False
14,cholesterol_total,shapiro,validacao,False
14,mmse,shapiro,validacao,False
14,adl,shapiro,validacao,False
14,age,kruskal,validacao_vs_amostra_1,True
14,age,kruskal,validacao_vs_amostra_2,True
14,age,kruskal,validacao_vs_amostra_3,True
14,bmi,kruskal,validacao_vs_amostra_1,True
14,bmi,kruskal,validacao_vs_amostra_2,True
14,bmi,kruskal,validacao_vs_amostra_3,True
14,systolic_bp,kruskal,validacao_vs_amostra_1,True
14,systolic_bp,kruskal,validacao_vs_amostra_2,True
14,systolic_bp,kruskal,validacao_vs_amostra_3,True
14,cholesterol_total,kruskal,validacao_vs_amostra_1,True
14,cholesterol_total,kruskal,validacao_vs_amostra_2,True
14,cholesterol_total,kruskal,validacao_vs_amostra_3,True
14,mmse,kruskal,validacao_vs_amostra_1,True
14,mmse,kruskal,validacao_vs_amostra_2,True
14,mmse,kruskal,validacao_vs_amostra_3,True
14,adl,kruskal,validacao_vs_amostra_1,True
14,adl,kruskal,validacao_vs_amostra_2,True
14,adl,kruskal,validacao_vs_amostra_3,True
14,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
14,bmi,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
14,systolic_bp,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
14,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
14,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
14,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
15,age,shapiro,amostra_1,False
15,age,shapiro,amostra_2,False
15,age,shapiro,amostra_3,False
15,bmi,shapiro,amostra_1,False
15,bmi,shapiro,amostra_2,False
15,bmi,shapiro,amostra_3,False
15,systolic_bp,shapiro,amostra_1,False
15,systolic_bp,shapiro,amostra_2,False
15,systolic_bp,shapiro,amostra_3,False
15,cholesterol_total,shapiro,amostra_1,False
15,cholesterol_total,shapiro,amostra_2,False
15,cholesterol_total,shapiro,amostra_3,False
15,mmse,shapiro,amostra_1,False
15,mmse,shapiro,amostra_2,False
15,mmse,shapiro,amostra_3,False
15,adl,shapiro,amostra_1,False
15,adl,shapiro,amostra_2,False
15,adl,shapiro,amostra_3,False
15,age,kruskal,amostra_1_vs_amostra_2,True
15,age,kruskal,amostra_1_vs_amostra_3,True
15,age,kruskal,amostra_2_vs_amostra_3,True
15,bmi,kruskal,amostra_1_vs_amostra_2,True
15,bmi,kruskal,amostra_1_vs_amostra_3,True
15,bmi,kruskal,amostra_2_vs_amostra_3,True
15,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
15,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
15,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
15,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
15,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
15,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
15,mmse,kruskal,amostra_1_vs_amostra_2,True
15,mmse,kruskal,amostra_1_vs_amostra_3,True
15,mmse,kruskal,amostra_2_vs_amostra_3,True
15,adl,kruskal,amostra_1_vs_amostra_2,True
15,adl,kruskal,amostra_1_vs_amostra_3,True
15,adl,kruskal,amostra_2_vs_amostra_3,True
15,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
15,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
15,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
15,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
15,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
15,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
15,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
15,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
15,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
15,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
15,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
15,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
15,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
15,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
15,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
15,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
15,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
15,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
15,age,shapiro,validacao,False
15,bmi,shapiro,validacao,False
15,systolic_bp,shapiro,validacao,False
15,cholesterol_total,shapiro,validacao,False
15,mmse,shapiro,validacao,False
15,adl,shapiro,validacao,False
15,age,kruskal,validacao_vs_amostra_1,False
15,age,kruskal,validacao_vs_amostra_2,True
15,age,kruskal,validacao_vs_amostra_3,True
15,bmi,kruskal,validacao_vs_amostra_1,True
15,bmi,kruskal,validacao_vs_amostra_2,True
15,bmi,kruskal,validacao_vs_amostra_3,True
15,systolic_bp,kruskal,validacao_vs_amostra_1,True
15,systolic_bp,kruskal,validacao_vs_amostra_2,True
15,systolic_bp,kruskal,validacao_vs_amostra_3,True
15,cholesterol_total,kruskal,validacao_vs_amostra_1,True
15,cholesterol_total,kruskal,validacao_vs_amostra_2,True
15,cholesterol_total,kruskal,validacao_vs_amostra_3,True
15,mmse,kruskal,validacao_vs_amostra_1,True
15,mmse,kruskal,validacao_vs_amostra_2,True
15,mmse,kruskal,validacao_vs_amostra_3,True
15,adl,kruskal,validacao_vs_amostra_1,True
15,adl,kruskal,validacao_vs_amostra_2,True
15,adl,kruskal,validacao_vs_amostra_3,True
15,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
15,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 0]"
15,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
15,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 0]"
15,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
15,adl,pearson,validacao,"[1, 0, 1, 0, 1, 0]"
16,age,shapiro,amostra_1,False
16,age,shapiro,amostra_2,False
16,age,shapiro,amostra_3,False
16,bmi,shapiro,amostra_1,False
16,bmi,shapiro,amostra_2,False
16,bmi,shapiro,amostra_3,False
16,systolic_bp,shapiro,amostra_1,False
16,systolic_bp,shapiro,amostra_2,False
16,systolic_bp,shapiro,amostra_3,False
16,cholesterol_total,shapiro,amostra_1,False
16,cholesterol_total,shapiro,amostra_2,False
16,cholesterol_total,shapiro,amostra_3,False
16,mmse,shapiro,amostra_1,False
16,mmse,shapiro,amostra_2,False
16,mmse,shapiro,amostra_3,False
16,adl,shapiro,amostra_1,False
16,adl,shapiro,amostra_2,False
16,adl,shapiro,amostra_3,False
16,age,kruskal,amostra_1_vs_amostra_2,True
16,age,kruskal,amostra_1_vs_amostra_3,True
16,age,kruskal,amostra_2_vs_amostra_3,True
16,bmi,kruskal,amostra_1_vs_amostra_2,True
16,bmi,kruskal,amostra_1_vs_amostra_3,True
16,bmi,kruskal,amostra_2_vs_amostra_3,True
16,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
16,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
16,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
16,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
16,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
16,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
16,mmse,kruskal,amostra_1_vs_amostra_2,True
16,mmse,kruskal,amostra_1_vs_amostra_3,True
16,mmse,kruskal,amostra_2_vs_amostra_3,True
16,adl,kruskal,amostra_1_vs_amostra_2,True
16,adl,kruskal,amostra_1_vs_amostra_3,True
16,adl,kruskal,amostra_2_vs_amostra_3,True
16,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
16,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
16,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 0]"
16,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
16,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
16,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
16,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
16,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
16,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
16,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
16,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
16,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
16,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
16,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
16,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
16,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
16,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
16,adl,pearson,amostra_3,"[0, 1, 1, 1, 1, 0]"
16,age,shapiro,validacao,False
16,bmi,shapiro,validacao,False
16,systolic_bp,shapiro,validacao,False
16,cholesterol_total,shapiro,validacao,False
16,mmse,shapiro,validacao,False
16,adl,shapiro,validacao,False
16,age,kruskal,validacao_vs_amostra_1,True
16,age,kruskal,validacao_vs_amostra_2,True
16,age,kruskal,validacao_vs_amostra_3,True
16,bmi,kruskal,validacao_vs_amostra_1,True
16,bmi,kruskal,validacao_vs_amostra_2,True
16,bmi,kruskal,validacao_vs_amostra_3,True
16,systolic_bp,kruskal,validacao_vs_amostra_1,True
16,systolic_bp,kruskal,validacao_vs_amostra_2,True
16,systolic_bp,kruskal,validacao_vs_amostra_3,True
16,cholesterol_total,kruskal,validacao_vs_amostra_1,True
16,cholesterol_total,kruskal,validacao_vs_amostra_2,True
16,cholesterol_total,kruskal,validacao_vs_amostra_3,True
16,mmse,kruskal,validacao_vs_amostra_1,False
16,mmse,kruskal,validacao_vs_amostra_2,True
16,mmse,kruskal,validacao_vs_amostra_3,True
16,adl,kruskal,validacao_vs_amostra_1,True
16,adl,kruskal,validacao_vs_amostra_2,True
16,adl,kruskal,validacao_vs_amostra_3,True
16,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
16,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
16,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
16,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
16,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
16,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
17,age,shapiro,amostra_1,False
17,age,shapiro,amostra_2,False
17,age,shapiro,amostra_3,False
17,bmi,shapiro,amostra_1,False
17,bmi,shapiro,amostra_2,False
17,bmi,shapiro,amostra_3,False
17,systolic_bp,shapiro,amostra_1,False
17,systolic_bp,shapiro,amostra_2,False
17,systolic_bp,shapiro,amostra_3,False
17,cholesterol_total,shapiro,amostra_1,False
17,cholesterol_total,shapiro,amostra_2,False
17,cholesterol_total,shapiro,amostra_3,False
17,mmse,shapiro,amostra_1,False
17,mmse,shapiro,amostra_2,False
17,mmse,shapiro,amostra_3,False
17,adl,shapiro,amostra_1,False
17,adl,shapiro,amostra_2,False
17,adl,shapiro,amostra_3,False
17,age,kruskal,amostra_1_vs_amostra_2,True
17,age,kruskal,amostra_1_vs_amostra_3,True
17,age,kruskal,amostra_2_vs_amostra_3,True
17,bmi,kruskal,amostra_1_vs_amostra_2,True
17,bmi,kruskal,amostra_1_vs_amostra_3,True
17,bmi,kruskal,amostra_2_vs_amostra_3,True
17,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
17,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
17,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
17,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
17,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
17,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
17,mmse,kruskal,amostra_1_vs_amostra_2,True
17,mmse,kruskal,amostra_1_vs_amostra_3,True
17,mmse,kruskal,amostra_2_vs_amostra_3,True
17,adl,kruskal,amostra_1_vs_amostra_2,True
17,adl,kruskal,amostra_1_vs_amostra_3,True
17,adl,kruskal,amostra_2_vs_amostra_3,True
17,age,pearson,amostra_1,"[0, 1, 0, 1, 1, 1]"
17,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
17,age,pearson,amostra_3,"[0, 1, 0, 1, 1, 1]"
17,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
17,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
17,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
17,systolic_bp,pearson,amostra_1,"[0, 1, 0, 1, 1, 1]"
17,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
17,systolic_bp,pearson,amostra_3,"[0, 1, 0, 1, 1, 1]"
17,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
17,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
17,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
17,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
17,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
17,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
17,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
17,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
17,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
17,age,shapiro,validacao,False
17,bmi,shapiro,validacao,False
17,systolic_bp,shapiro,validacao,False
17,cholesterol_total,shapiro,validacao,False
17,mmse,shapiro,validacao,False
17,adl,shapiro,validacao,False
17,age,kruskal,validacao_vs_amostra_1,True
17,age,kruskal,validacao_vs_amostra_2,True
17,age,kruskal,validacao_vs_amostra_3,True
17,bmi,kruskal,validacao_vs_amostra_1,True
17,bmi,kruskal,validacao_vs_amostra_2,True
17,bmi,kruskal,validacao_vs_amostra_3,True
17,systolic_bp,kruskal,validacao_vs_amostra_1,True
17,systolic_bp,kruskal,validacao_vs_amostra_2,True
17,systolic_bp,kruskal,validacao_vs_amostra_3,True
17,cholesterol_total,kruskal,validacao_vs_amostra_1,True
17,cholesterol_total,kruskal,validacao_vs_amostra_2,True
17,cholesterol_total,kruskal,validacao_vs_amostra_3,True
17,mmse,kruskal,validacao_vs_amostra_1,True
17,mmse,kruskal,validacao_vs_amostra_2,True
17,mmse,kruskal,validacao_vs_amostra_3,False
17,adl,kruskal,validacao_vs_amostra_1,True
17,adl,kruskal,validacao_vs_amostra_2,True
17,adl,kruskal,validacao_vs_amostra_3,True
17,age,pearson,validacao,"[0, 1, 0, 1, 1, 1]"
17,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
17,systolic_bp,pearson,validacao,"[0, 1, 0, 1, 1, 1]"
17,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
17,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
17,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
18,age,shapiro,amostra_1,False
18,age,shapiro,amostra_2,False
18,age,shapiro,amostra_3,False
18,bmi,shapiro,amostra_1,False
18,bmi,shapiro,amostra_2,False
18,bmi,shapiro,amostra_3,False
18,systolic_bp,shapiro,amostra_1,False
18,systolic_bp,shapiro,amostra_2,False
18,systolic_bp,shapiro,amostra_3,False
18,cholesterol_total,shapiro,amostra_1,False
18,cholesterol_total,shapiro,amostra_2,False
18,cholesterol_total,shapiro,amostra_3,False
18,mmse,shapiro,amostra_1,False
18,mmse,shapiro,amostra_2,False
18,mmse,shapiro,amostra_3,False
18,adl,shapiro,amostra_1,False
18,adl,shapiro,amostra_2,False
18,adl,shapiro,amostra_3,False
18,age,kruskal,amostra_1_vs_amostra_2,True
18,age,kruskal,amostra_1_vs_amostra_3,True
18,age,kruskal,amostra_2_vs_amostra_3,True
18,bmi,kruskal,amostra_1_vs_amostra_2,True
18,bmi,kruskal,amostra_1_vs_amostra_3,True
18,bmi,kruskal,amostra_2_vs_amostra_3,True
18,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
18,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
18,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
18,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
18,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
18,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
18,mmse,kruskal,amostra_1_vs_amostra_2,True
18,mmse,kruskal,amostra_1_vs_amostra_3,True
18,mmse,kruskal,amostra_2_vs_amostra_3,True
18,adl,kruskal,amostra_1_vs_amostra_2,True
18,adl,kruskal,amostra_1_vs_amostra_3,True
18,adl,kruskal,amostra_2_vs_amostra_3,True
18,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
18,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
18,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
18,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
18,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
18,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
18,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
18,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
18,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 0]"
18,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
18,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
18,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
18,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
18,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
18,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
18,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
18,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
18,adl,pearson,amostra_3,"[1, 1, 0, 1, 1, 0]"
18,age,shapiro,validacao,False
18,bmi,shapiro,validacao,False
18,systolic_bp,shapiro,validacao,False
18,cholesterol_total,shapiro,validacao,False
18,mmse,shapiro,validacao,False
18,adl,shapiro,validacao,False
18,age,kruskal,validacao_vs_amostra_1,True
18,age,kruskal,validacao_vs_amostra_2,True
18,age,kruskal,validacao_vs_amostra_3,True
18,bmi,kruskal,validacao_vs_amostra_1,True
18,bmi,kruskal,validacao_vs_amostra_2,True
18,bmi,kruskal,validacao_vs_amostra_3,False
18,systolic_bp,kruskal,validacao_vs_amostra_1,True
18,systolic_bp,kruskal,validacao_vs_amostra_2,True
18,systolic_bp,kruskal,validacao_vs_amostra_3,True
18,cholesterol_total,kruskal,validacao_vs_amostra_1,True
18,cholesterol_total,kruskal,validacao_vs_amostra_2,True
