simulacao,coluna,teste,onde,p_valor
16,systolic_bp,pearson,amostra_1,"[0.8326865343044799, 0.24892755736088454, None, 0.8059957345356915, 0.5098448430960891, 0.7318851161362689]"
16,systolic_bp,pearson,amostra_2,"[0.6879533813958831, 0.18193268263216206, None, 0.6958874145166178, 0.5113294185571347, 0.8503910421620067]"
16,systolic_bp,pearson,amostra_3,"[0.5459880216533023, 0.2860893624553872, None, 0.8176474753766875, 0.5805085758918839, 0.19721375125071555]"
16,cholesterol_total,pearson,amostra_1,"[0.857970138044713, 0.8316581185555525, 0.8059957345356915, None, 0.8602909482822562, 0.176968151432413]"
16,cholesterol_total,pearson,amostra_2,"[0.5751954622329369, 0.13206784926835793, 0.6958874145166178, None, 0.8640151961165932, 0.10225680295132529]"
16,cholesterol_total,pearson,amostra_3,"[0.8991876842694798, 0.14701622047355264, 0.8176474753766875, None, 0.3977155293764014, 0.9108059608279379]"
16,mmse,pearson,amostra_1,"[0.8011380310417152, 0.6647907586684839, 0.5098448430960891, 0.8602909482822562, None, 0.30177035889198545]"
16,mmse,pearson,amostra_2,"[0.8235631332318539, 0.6845298274833641, 0.5113294185571347, 0.8640151961165932, None, 0.9806533676024567]"
16,mmse,pearson,amostra_3,"[0.37040324133203645, 0.8051905897017639, 0.5805085758918839, 0.3977155293764014, None, 0.5694721951150935]"
16,adl,pearson,amostra_1,"[0.4601393430765479, 0.551777623346405, 0.7318851161362689, 0.176968151432413, 0.30177035889198545, None]"
16,adl,pearson,amostra_2,"[0.7245063302647624, 0.4720085910124767, 0.8503910421620067, 0.10225680295132529, 0.9806533676024567, None]"
16,adl,pearson,amostra_3,"[0.7178163971665253, 0.8210387349646505, 0.19721375125071555, 0.9108059608279379, 0.5694721951150935, None]"
16,age,shapiro,validacao,1.0962645145774687e-14
16,bmi,shapiro,validacao,6.353121696257846e-13
16,systolic_bp,shapiro,validacao,4.3844921725384733e-13
16,cholesterol_total,shapiro,validacao,1.3615070442590804e-12
16,mmse,shapiro,validacao,1.151591707193242e-13
16,adl,shapiro,validacao,3.895791566947693e-13
16,age,kruskal,validacao_vs_amostra_1,0.3866328676344126
16,age,kruskal,validacao_vs_amostra_2,0.13323265488328623
16,age,kruskal,validacao_vs_amostra_3,0.18022863049422058
16,bmi,kruskal,validacao_vs_amostra_1,0.46942627230429146
16,bmi,kruskal,validacao_vs_amostra_2,0.4491895637010136
16,bmi,kruskal,validacao_vs_amostra_3,0.9663573841670613
16,systolic_bp,kruskal,validacao_vs_amostra_1,0.05529610106722192
16,systolic_bp,kruskal,validacao_vs_amostra_2,0.4552217566517013
16,systolic_bp,kruskal,validacao_vs_amostra_3,0.01818095293472227
16,cholesterol_total,kruskal,validacao_vs_amostra_1,0.4948027616459987
16,cholesterol_total,kruskal,validacao_vs_amostra_2,0.03587910904829129
16,cholesterol_total,kruskal,validacao_vs_amostra_3,0.17076710054327526
16,mmse,kruskal,validacao_vs_amostra_1,0.10880030841095231
16,mmse,kruskal,validacao_vs_amostra_2,0.19157161863514155
16,mmse,kruskal,validacao_vs_amostra_3,0.11252808775991327
16,adl,kruskal,validacao_vs_amostra_1,0.9005390233667523
16,adl,kruskal,validacao_vs_amostra_2,0.9668211508197396
16,adl,kruskal,validacao_vs_amostra_3,0.5894879891855553
16,age,pearson,validacao,"[None, 0.05259418322835134, 0.5295310501999532, 0.6604816637658574, 0.2707390861059179, 0.05034530916316492]"
16,bmi,pearson,validacao,"[0.05259418322835134, None, 0.9237441332357261, 0.21471615259860677, 0.15360965487596032, 0.8504863668150853]"
16,systolic_bp,pearson,validacao,"[0.5295310501999532, 0.9237441332357261, None, 0.8835045541665267, 0.9924533431626236, 0.49032961585878193]"
16,cholesterol_total,pearson,validacao,"[0.6604816637658574, 0.21471615259860677, 0.8835045541665267, None, 0.5950935765073752, 0.7611659049725036]"
16,mmse,pearson,validacao,"[0.2707390861059179, 0.15360965487596032, 0.9924533431626236, 0.5950935765073752, None, 0.2678703766012283]"
16,adl,pearson,validacao,"[0.05034530916316492, 0.8504863668150853, 0.49032961585878193, 0.7611659049725036, 0.2678703766012283, None]"
17,age,shapiro,amostra_1,7.948613295338802e-11
17,age,shapiro,amostra_2,3.8296468773957315e-10
17,age,shapiro,amostra_3,1.4977208709354706e-11
17,bmi,shapiro,amostra_1,8.079034663488471e-11
17,bmi,shapiro,amostra_2,6.740510927194521e-11
17,bmi,shapiro,amostra_3,2.0574264514294782e-10
17,systolic_bp,shapiro,amostra_1,3.20050843466424e-12
17,systolic_bp,shapiro,amostra_2,4.814303955491539e-10
17,systolic_bp,shapiro,amostra_3,1.0076004614001377e-10
17,cholesterol_total,shapiro,amostra_1,5.256232671335681e-10
17,cholesterol_total,shapiro,amostra_2,2.2423311818453584e-10
17,cholesterol_total,shapiro,amostra_3,1.0099052843992595e-10
17,mmse,shapiro,amostra_1,1.2916821778841125e-10
17,mmse,shapiro,amostra_2,4.1526782013079355e-10
17,mmse,shapiro,amostra_3,4.4403458687725106e-10
17,adl,shapiro,amostra_1,3.737678569426528e-11
17,adl,shapiro,amostra_2,2.200625532494671e-12
17,adl,shapiro,amostra_3,3.573647974763894e-11
17,age,kruskal,amostra_1_vs_amostra_2,0.3449689628192234
17,age,kruskal,amostra_1_vs_amostra_3,0.9922456792155169
17,age,kruskal,amostra_2_vs_amostra_3,0.31025238760434604
17,bmi,kruskal,amostra_1_vs_amostra_2,0.03836655708245391
17,bmi,kruskal,amostra_1_vs_amostra_3,0.853082926008963
17,bmi,kruskal,amostra_2_vs_amostra_3,0.02224625659134086
17,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.5009824171807966
17,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.7111756756621262
17,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.2624787861194853
17,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.5368764663959193
17,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.9705368210496395
17,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.49656082260644385
17,mmse,kruskal,amostra_1_vs_amostra_2,0.9136968078719709
17,mmse,kruskal,amostra_1_vs_amostra_3,0.5696311934893862
17,mmse,kruskal,amostra_2_vs_amostra_3,0.6403230983108971
17,adl,kruskal,amostra_1_vs_amostra_2,0.3493904483256237
17,adl,kruskal,amostra_1_vs_amostra_3,0.7409270851850196
17,adl,kruskal,amostra_2_vs_amostra_3,0.2219786132140414
17,age,pearson,amostra_1,"[None, 0.6278683971807282, 0.9383934030161141, 0.2947681824310532, 0.23648106917846864, 0.8163417020731165]"
17,age,pearson,amostra_2,"[None, 0.9743971569650751, 0.9009395015602825, 0.08797449615866468, 0.15492647407166096, 0.8990572547132604]"
17,age,pearson,amostra_3,"[None, 0.2221508082585319, 0.7136554324563142, 0.5198117590364488, 0.4152426113184151, 0.333422745485872]"
17,bmi,pearson,amostra_1,"[0.6278683971807282, None, 0.5882210913678114, 0.011607849620516565, 0.8334944476033486, 0.5739362040561837]"
17,bmi,pearson,amostra_2,"[0.9743971569650751, None, 0.06987155339163702, 0.4325345446481275, 0.5717719801964547, 0.031209565350539856]"
17,bmi,pearson,amostra_3,"[0.2221508082585319, None, 0.3055773648566829, 0.6930710236635932, 0.802400489918261, 0.46066780479398206]"
17,systolic_bp,pearson,amostra_1,"[0.9383934030161141, 0.5882210913678114, None, 0.66527911578733, 0.9848471475610217, 0.9613451558023864]"
17,systolic_bp,pearson,amostra_2,"[0.9009395015602825, 0.06987155339163702, None, 0.5230622833375194, 0.8263545966659611, 0.830210216210543]"
17,systolic_bp,pearson,amostra_3,"[0.7136554324563142, 0.3055773648566829, None, 0.15574164576270189, 0.80482221811726, 0.1663225963795812]"
17,cholesterol_total,pearson,amostra_1,"[0.2947681824310532, 0.011607849620516565, 0.66527911578733, None, 0.4081482399743559, 0.24145009324785052]"
17,cholesterol_total,pearson,amostra_2,"[0.08797449615866468, 0.4325345446481275, 0.5230622833375194, None, 0.9532934027729191, 0.30222272368628617]"
17,cholesterol_total,pearson,amostra_3,"[0.5198117590364488, 0.6930710236635932, 0.15574164576270189, None, 0.41770495546890685, 0.7579206144632323]"
17,mmse,pearson,amostra_1,"[0.23648106917846864, 0.8334944476033486, 0.9848471475610217, 0.4081482399743559, None, 0.488633711149172]"
17,mmse,pearson,amostra_2,"[0.15492647407166096, 0.5717719801964547, 0.8263545966659611, 0.9532934027729191, None, 0.40306009596781456]"
17,mmse,pearson,amostra_3,"[0.4152426113184151, 0.802400489918261, 0.80482221811726, 0.41770495546890685, None, 0.5744909697270925]"
17,adl,pearson,amostra_1,"[0.8163417020731165, 0.5739362040561837, 0.9613451558023864, 0.24145009324785052, 0.488633711149172, None]"
17,adl,pearson,amostra_2,"[0.8990572547132604, 0.031209565350539856, 0.830210216210543, 0.30222272368628617, 0.40306009596781456, None]"
17,adl,pearson,amostra_3,"[0.333422745485872, 0.46066780479398206, 0.1663225963795812, 0.7579206144632323, 0.5744909697270925, None]"
17,age,shapiro,validacao,3.210267880519868e-13
17,bmi,shapiro,validacao,2.7370941342412525e-13
17,systolic_bp,shapiro,validacao,8.917747725163683e-13
17,cholesterol_total,shapiro,validacao,1.736431484711254e-11
17,mmse,shapiro,validacao,2.634369705343219e-14
17,adl,shapiro,validacao,1.3156540947293315e-14
17,age,kruskal,validacao_vs_amostra_1,0.7035766127901317
17,age,kruskal,validacao_vs_amostra_2,0.5203363022465498
17,age,kruskal,validacao_vs_amostra_3,0.673583916148697
17,bmi,kruskal,validacao_vs_amostra_1,0.28867857584936873
17,bmi,kruskal,validacao_vs_amostra_2,0.252614502144906
17,bmi,kruskal,validacao_vs_amostra_3,0.2083049703264055
17,systolic_bp,kruskal,validacao_vs_amostra_1,0.44394290385624957
17,systolic_bp,kruskal,validacao_vs_amostra_2,0.9578538465134624
17,systolic_bp,kruskal,validacao_vs_amostra_3,0.2156180957743119
17,cholesterol_total,kruskal,validacao_vs_amostra_1,0.1507637686540756
17,cholesterol_total,kruskal,validacao_vs_amostra_2,0.4500033696640878
17,cholesterol_total,kruskal,validacao_vs_amostra_3,0.13776779761542787
17,mmse,kruskal,validacao_vs_amostra_1,0.9367068216215306
17,mmse,kruskal,validacao_vs_amostra_2,0.9640387247514687
17,mmse,kruskal,validacao_vs_amostra_3,0.5874831115258052
17,adl,kruskal,validacao_vs_amostra_1,0.47480276323671655
17,adl,kruskal,validacao_vs_amostra_2,0.8205888648316354
17,adl,kruskal,validacao_vs_amostra_3,0.2778902938521492
17,age,pearson,validacao,"[None, 0.7436317504786336, 0.8545415285816405, 0.528829913856275, 0.47181261266901753, 0.11324342901157645]"
17,bmi,pearson,validacao,"[0.7436317504786336, None, 0.5931886803143361, 0.09881264997956729, 0.951172154236996, 0.9758788330487473]"
17,systolic_bp,pearson,validacao,"[0.8545415285816405, 0.5931886803143361, None, 0.311252162370711, 0.4358640087520569, 0.5572907721764169]"
17,cholesterol_total,pearson,validacao,"[0.528829913856275, 0.09881264997956729, 0.311252162370711, None, 0.7949372102429617, 0.8867789499604357]"
17,mmse,pearson,validacao,"[0.47181261266901753, 0.951172154236996, 0.4358640087520569, 0.7949372102429617, None, 0.8846576943999815]"
17,adl,pearson,validacao,"[0.11324342901157645, 0.9758788330487473, 0.5572907721764169, 0.8867789499604357, 0.8846576943999815, None]"
18,age,shapiro,amostra_1,1.2735006105213387e-10
18,age,shapiro,amostra_2,3.056203901063981e-11
18,age,shapiro,amostra_3,1.1078996747793113e-10
18,bmi,shapiro,amostra_1,5.7611089510078983e-11
18,bmi,shapiro,amostra_2,7.741038365871589e-11
18,bmi,shapiro,amostra_3,3.116841229555689e-10
18,systolic_bp,shapiro,amostra_1,3.9475707425129514e-11
18,systolic_bp,shapiro,amostra_2,5.924867541029499e-11
18,systolic_bp,shapiro,amostra_3,2.720727254601485e-10
18,cholesterol_total,shapiro,amostra_1,3.1499647334953806e-10
18,cholesterol_total,shapiro,amostra_2,4.514343343586802e-10
18,cholesterol_total,shapiro,amostra_3,1.1377434550041698e-09
18,mmse,shapiro,amostra_1,1.7153806153302753e-11
18,mmse,shapiro,amostra_2,1.940755021967444e-11
18,mmse,shapiro,amostra_3,1.1738165994756855e-11
18,adl,shapiro,amostra_1,1.8714942789932465e-11
18,adl,shapiro,amostra_2,7.833285235736565e-12
18,adl,shapiro,amostra_3,1.8761018780177885e-11
18,age,kruskal,amostra_1_vs_amostra_2,0.06917609723387948
18,age,kruskal,amostra_1_vs_amostra_3,0.721636013925812
18,age,kruskal,amostra_2_vs_amostra_3,0.15881364031679662
18,bmi,kruskal,amostra_1_vs_amostra_2,0.7365865585538778
18,bmi,kruskal,amostra_1_vs_amostra_3,0.5473767194714998
18,bmi,kruskal,amostra_2_vs_amostra_3,0.8199441361354833
18,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.8187368682010169
18,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.33448512254390655
18,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.21647201401164604
18,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.7223709514294114
18,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.6326626197412248
18,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.8971925483670214
18,mmse,kruskal,amostra_1_vs_amostra_2,0.7528328980137954
18,mmse,kruskal,amostra_1_vs_amostra_3,0.23561827296986368
18,mmse,kruskal,amostra_2_vs_amostra_3,0.39503171701241013
18,adl,kruskal,amostra_1_vs_amostra_2,0.038080769527244485
18,adl,kruskal,amostra_1_vs_amostra_3,0.9769575546961955
18,adl,kruskal,amostra_2_vs_amostra_3,0.03762024325595032
18,age,pearson,amostra_1,"[None, 0.32575752040300054, 0.6671432359615902, 0.3188889335578294, 0.20524847492896184, 0.04227018600739576]"
18,age,pearson,amostra_2,"[None, 0.3025328016788958, 0.9330536592341498, 0.03295652064990876, 0.5439542756469212, 0.28305734169762886]"
18,age,pearson,amostra_3,"[None, 0.3130160132952831, 0.4849641888554165, 0.8106447620856588, 0.7410822863278101, 0.8597439145611097]"
18,bmi,pearson,amostra_1,"[0.32575752040300054, None, 0.8583334717024977, 0.9569143832338189, 0.513608873236081, 0.7257341451149251]"
18,bmi,pearson,amostra_2,"[0.3025328016788958, None, 0.5622620312952069, 0.4217339092870447, 0.7304423904985224, 0.06848839076284112]"
18,bmi,pearson,amostra_3,"[0.3130160132952831, None, 0.7417034227506721, 0.5816077265461916, 0.7788240828204641, 0.6519150899783615]"
18,systolic_bp,pearson,amostra_1,"[0.6671432359615902, 0.8583334717024977, None, 0.16092089279334282, 0.48539991809447436, 0.02211656826536086]"
18,systolic_bp,pearson,amostra_2,"[0.9330536592341498, 0.5622620312952069, None, 0.475071841992419, 0.4126089282287364, 0.5297372672363029]"
18,systolic_bp,pearson,amostra_3,"[0.4849641888554165, 0.7417034227506721, None, 0.4316158446851852, 0.33409224857041675, 0.6638161863208613]"
18,cholesterol_total,pearson,amostra_1,"[0.3188889335578294, 0.9569143832338189, 0.16092089279334282, None, 0.9779768329285473, 0.04433141616002947]"
18,cholesterol_total,pearson,amostra_2,"[0.03295652064990876, 0.4217339092870447, 0.475071841992419, None, 0.5925538836745025, 0.2035737295470454]"
18,cholesterol_total,pearson,amostra_3,"[0.8106447620856588, 0.5816077265461916, 0.4316158446851852, None, 0.686061421010717, 0.5478414667241748]"
18,mmse,pearson,amostra_1,"[0.20524847492896184, 0.513608873236081, 0.48539991809447436, 0.9779768329285473, None, 0.8409929827434764]"
18,mmse,pearson,amostra_2,"[0.5439542756469212, 0.7304423904985224, 0.4126089282287364, 0.5925538836745025, None, 0.7627833034854253]"
18,mmse,pearson,amostra_3,"[0.7410822863278101, 0.7788240828204641, 0.33409224857041675, 0.686061421010717, None, 0.8630069778229489]"
18,adl,pearson,amostra_1,"[0.04227018600739576, 0.7257341451149251, 0.02211656826536086, 0.04433141616002947, 0.8409929827434764, None]"
18,adl,pearson,amostra_2,"[0.28305734169762886, 0.06848839076284112, 0.5297372672363029, 0.2035737295470454, 0.7627833034854253, None]"
18,adl,pearson,amostra_3,"[0.8597439145611097, 0.6519150899783615, 0.6638161863208613, 0.5478414667241748, 0.8630069778229489, None]"
18,age,shapiro,validacao,7.822087026492994e-14
18,bmi,shapiro,validacao,4.5022481836437533e-13
18,systolic_bp,shapiro,validacao,2.089235089184488e-13
18,cholesterol_total,shapiro,validacao,5.654072696148482e-12
18,mmse,shapiro,validacao,8.857928361074782e-14
18,adl,shapiro,validacao,3.5280370679481414e-15
18,age,kruskal,validacao_vs_amostra_1,0.003674064394495921
18,age,kruskal,validacao_vs_amostra_2,0.3563679866409505
18,age,kruskal,validacao_vs_amostra_3,0.014023159227111321
18,bmi,kruskal,validacao_vs_amostra_1,0.05457847670137556
18,bmi,kruskal,validacao_vs_amostra_2,0.1265173542226792
18,bmi,kruskal,validacao_vs_amostra_3,0.19389012193435853
18,systolic_bp,kruskal,validacao_vs_amostra_1,0.08483623286536884
18,systolic_bp,kruskal,validacao_vs_amostra_2,0.04585391109055007
18,systolic_bp,kruskal,validacao_vs_amostra_3,0.5032651386192737
18,cholesterol_total,kruskal,validacao_vs_amostra_1,0.9328516417093959
18,cholesterol_total,kruskal,validacao_vs_amostra_2,0.7465701844292607
18,cholesterol_total,kruskal,validacao_vs_amostra_3,0.6657752846433113
18,mmse,kruskal,validacao_vs_amostra_1,0.14346247723437744
18,mmse,kruskal,validacao_vs_amostra_2,0.2543072412047253
18,mmse,kruskal,validacao_vs_amostra_3,0.8908748299118064
18,adl,kruskal,validacao_vs_amostra_1,0.6598661501443305
18,adl,kruskal,validacao_vs_amostra_2,0.07928236542876264
18,adl,kruskal,validacao_vs_amostra_3,0.6277521489071962
18,age,pearson,validacao,"[None, 0.1719927573503491, 0.2283760324282359, 0.42496715068766266, 0.725023416325815, 0.829931138360552]"
18,bmi,pearson,validacao,"[0.1719927573503491, None, 0.948814062187334, 0.7564010123897723, 0.35391666682447914, 0.8501796669980067]"
18,systolic_bp,pearson,validacao,"[0.2283760324282359, 0.948814062187334, None, 0.30822154613267616, 0.4179930003421455, 0.983974728382832]"
18,cholesterol_total,pearson,validacao,"[0.42496715068766266, 0.7564010123897723, 0.30822154613267616, None, 0.5274694083352812, 0.3834772175155016]"
18,mmse,pearson,validacao,"[0.725023416325815, 0.35391666682447914, 0.4179930003421455, 0.5274694083352812, None, 0.7661638628494668]"
18,adl,pearson,validacao,"[0.829931138360552, 0.8501796669980067, 0.983974728382832, 0.3834772175155016, 0.7661638628494668, None]"
19,age,shapiro,amostra_1,3.182791530331741e-11
19,age,shapiro,amostra_2,3.5924114377694494e-11
19,age,shapiro,amostra_3,1.0964474120300771e-11
19,bmi,shapiro,amostra_1,1.393931081672406e-09
19,bmi,shapiro,amostra_2,2.395946774313984e-10
19,bmi,shapiro,amostra_3,2.1515925152648663e-10
19,systolic_bp,shapiro,amostra_1,3.202849790939766e-11
19,systolic_bp,shapiro,amostra_2,1.2539567995073497e-10
19,systolic_bp,shapiro,amostra_3,1.0604957884075006e-10
19,cholesterol_total,shapiro,amostra_1,1.3320778924352794e-09
19,cholesterol_total,shapiro,amostra_2,4.723346158641561e-10
19,cholesterol_total,shapiro,amostra_3,1.791007564477809e-09
19,mmse,shapiro,amostra_1,2.0482697482560042e-10
19,mmse,shapiro,amostra_2,2.403127870309607e-11
19,mmse,shapiro,amostra_3,1.9487889080238574e-10
19,adl,shapiro,amostra_1,1.2062421374248178e-11
19,adl,shapiro,amostra_2,2.775704796217915e-12
19,adl,shapiro,amostra_3,1.126328284112299e-11
19,age,kruskal,amostra_1_vs_amostra_2,0.5656826192765344
19,age,kruskal,amostra_1_vs_amostra_3,0.6143803476028684
19,age,kruskal,amostra_2_vs_amostra_3,0.27847978793838557
19,bmi,kruskal,amostra_1_vs_amostra_2,0.9727787860974794
19,bmi,kruskal,amostra_1_vs_amostra_3,0.29452862391736534
19,bmi,kruskal,amostra_2_vs_amostra_3,0.33057175200262545
19,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.6774776868376196
19,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.6636913692534594
19,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.3794848185647208
19,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.476312999423419
19,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.7040716216235197
19,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.7405409216645606
19,mmse,kruskal,amostra_1_vs_amostra_2,0.5722365635323527
19,mmse,kruskal,amostra_1_vs_amostra_3,0.31364775498022684
19,mmse,kruskal,amostra_2_vs_amostra_3,0.13742407881601315
19,adl,kruskal,amostra_1_vs_amostra_2,0.9020484071548643
19,adl,kruskal,amostra_1_vs_amostra_3,0.8999235073642656
19,adl,kruskal,amostra_2_vs_amostra_3,0.8259111424594583
19,age,pearson,amostra_1,"[None, 0.5052804940280721, 0.8311086339319653, 0.2667725677898651, 0.9065228447589536, 0.35508300963538864]"
19,age,pearson,amostra_2,"[None, 0.7812144469721476, 0.49716067676430337, 0.21749849701709462, 0.9436929797235721, 0.8215737492389352]"
19,age,pearson,amostra_3,"[None, 0.8859577413179407, 0.8970791212789833, 0.9902689745421428, 0.5620995183120144, 0.37426623363470696]"
19,bmi,pearson,amostra_1,"[0.5052804940280721, None, 0.906973691263465, 0.8327334318464459, 0.08919242584365723, 0.6999396296318978]"
19,bmi,pearson,amostra_2,"[0.7812144469721476, None, 0.1043042692905922, 0.255690003472977, 0.8307429490327358, 0.905805205293111]"
19,bmi,pearson,amostra_3,"[0.8859577413179407, None, 0.24528951534457716, 0.26211206740574866, 0.9875600717715363, 0.11059476734596638]"
19,systolic_bp,pearson,amostra_1,"[0.8311086339319653, 0.906973691263465, None, 0.7750915071046551, 0.8668003759506272, 0.8117801811399471]"
19,systolic_bp,pearson,amostra_2,"[0.49716067676430337, 0.1043042692905922, None, 0.8815228045219432, 0.11754472875290624, 0.09609751780548621]"
19,systolic_bp,pearson,amostra_3,"[0.8970791212789833, 0.24528951534457716, None, 0.9913212210812453, 0.7521970889506259, 0.7246275348047986]"
19,cholesterol_total,pearson,amostra_1,"[0.2667725677898651, 0.8327334318464459, 0.7750915071046551, None, 0.19347822489128383, 0.4029918427758953]"
19,cholesterol_total,pearson,amostra_2,"[0.21749849701709462, 0.255690003472977, 0.8815228045219432, None, 0.7308935592676518, 0.4058079306284797]"
19,cholesterol_total,pearson,amostra_3,"[0.9902689745421428, 0.26211206740574866, 0.9913212210812453, None, 0.19143531953791568, 0.404637156161023]"
19,mmse,pearson,amostra_1,"[0.9065228447589536, 0.08919242584365723, 0.8668003759506272, 0.19347822489128383, None, 0.8874013662875029]"
19,mmse,pearson,amostra_2,"[0.9436929797235721, 0.8307429490327358, 0.11754472875290624, 0.7308935592676518, None, 0.6972287342533162]"
19,mmse,pearson,amostra_3,"[0.5620995183120144, 0.9875600717715363, 0.7521970889506259, 0.19143531953791568, None, 0.8578832490010959]"
19,adl,pearson,amostra_1,"[0.35508300963538864, 0.6999396296318978, 0.8117801811399471, 0.4029918427758953, 0.8874013662875029, None]"
19,adl,pearson,amostra_2,"[0.8215737492389352, 0.905805205293111, 0.09609751780548621, 0.4058079306284797, 0.6972287342533162, None]"
19,adl,pearson,amostra_3,"[0.37426623363470696, 0.11059476734596638, 0.7246275348047986, 0.404637156161023, 0.8578832490010959, None]"
19,age,shapiro,validacao,1.4787518811450878e-13
19,bmi,shapiro,validacao,8.823924392813848e-14
19,systolic_bp,shapiro,validacao,2.6947782655502295e-13
19,cholesterol_total,shapiro,validacao,1.5558085418934664e-12
19,mmse,shapiro,validacao,2.355943944706146e-13
19,adl,shapiro,validacao,2.4706099457385243e-14
19,age,kruskal,validacao_vs_amostra_1,0.8064853183904397
19,age,kruskal,validacao_vs_amostra_2,0.3934184729122415
19,age,kruskal,validacao_vs_amostra_3,0.7473881990486089
19,bmi,kruskal,validacao_vs_amostra_1,0.5500042945990222
19,bmi,kruskal,validacao_vs_amostra_2,0.5117448898483599
19,bmi,kruskal,validacao_vs_amostra_3,0.09855605830324933
19,systolic_bp,kruskal,validacao_vs_amostra_1,0.4931765582485471
19,systolic_bp,kruskal,validacao_vs_amostra_2,0.26009380227687945
19,systolic_bp,kruskal,validacao_vs_amostra_3,0.8470634273117346
19,cholesterol_total,kruskal,validacao_vs_amostra_1,0.6830568576537916
19,cholesterol_total,kruskal,validacao_vs_amostra_2,0.27677537372051597
19,cholesterol_total,kruskal,validacao_vs_amostra_3,0.41145166758859153
19,mmse,kruskal,validacao_vs_amostra_1,0.6823452449903111
19,mmse,kruskal,validacao_vs_amostra_2,0.3198798576010151
19,mmse,kruskal,validacao_vs_amostra_3,0.5054027956227776
19,adl,kruskal,validacao_vs_amostra_1,0.3939019306193857
19,adl,kruskal,validacao_vs_amostra_2,0.48371714327214443
19,adl,kruskal,validacao_vs_amostra_3,0.32395339153021036
19,age,pearson,validacao,"[None, 0.6319716194801707, 0.6476519667853997, 0.5585124357474262, 0.9713411433864245, 0.35682959898394306]"
19,bmi,pearson,validacao,"[0.6319716194801707, None, 0.7254603986970253, 0.5501755448575604, 0.31182626153367843, 0.18137522622661426]"
19,systolic_bp,pearson,validacao,"[0.6476519667853997, 0.7254603986970253, None, 0.54945650535333, 0.7399538804120255, 0.9005015097739644]"
19,cholesterol_total,pearson,validacao,"[0.5585124357474262, 0.5501755448575604, 0.54945650535333, None, 0.6675087237576761, 0.2396949309001824]"
19,mmse,pearson,validacao,"[0.9713411433864245, 0.31182626153367843, 0.7399538804120255, 0.6675087237576761, None, 0.7100409029265005]"
19,adl,pearson,validacao,"[0.35682959898394306, 0.18137522622661426, 0.9005015097739644, 0.2396949309001824, 0.7100409029265005, None]"
20,age,shapiro,amostra_1,5.267782304113622e-12
20,age,shapiro,amostra_2,6.866222174162218e-11
20,age,shapiro,amostra_3,7.170728420768935e-12
20,bmi,shapiro,amostra_1,1.811938446505401e-11
20,bmi,shapiro,amostra_2,2.7567401139627634e-10
20,bmi,shapiro,amostra_3,2.2593496518119593e-10
20,systolic_bp,shapiro,amostra_1,2.7253494599976946e-11
20,systolic_bp,shapiro,amostra_2,4.9438401289458866e-11
20,systolic_bp,shapiro,amostra_3,2.7526730894678053e-10
20,cholesterol_total,shapiro,amostra_1,3.3431038493070275e-10
20,cholesterol_total,shapiro,amostra_2,6.524653595185725e-10
20,cholesterol_total,shapiro,amostra_3,2.0027006442102646e-10
20,mmse,shapiro,amostra_1,1.2858369750901044e-11
20,mmse,shapiro,amostra_2,7.350296586661198e-12
20,mmse,shapiro,amostra_3,2.2595422755067318e-10
20,adl,shapiro,amostra_1,4.0561290762762547e-13
20,adl,shapiro,amostra_2,7.610795674239945e-13
20,adl,shapiro,amostra_3,6.155121985013112e-13
20,age,kruskal,amostra_1_vs_amostra_2,0.3880987271184757
20,age,kruskal,amostra_1_vs_amostra_3,0.1800302622885724
20,age,kruskal,amostra_2_vs_amostra_3,0.622207936070525
20,bmi,kruskal,amostra_1_vs_amostra_2,0.98358368175358
20,bmi,kruskal,amostra_1_vs_amostra_3,0.6997122680313351
20,bmi,kruskal,amostra_2_vs_amostra_3,0.6845330789978481
20,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.39577382412869644
20,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.6204942813217799
20,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.1868986845302988
20,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.9958191710224952
20,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.6665039259724344
20,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.6736745409598537
20,mmse,kruskal,amostra_1_vs_amostra_2,0.9886814982187595
20,mmse,kruskal,amostra_1_vs_amostra_3,0.22833096930789043
